date,total load,irradiation
01/09 16:00:00,173.32015525926843,0.0
01/09 17:00:00,168.74225976280667,0.0
01/09 18:00:00,167.3616868152252,0.0
01/09 19:00:00,160.05786362233044,0.0
01/09 20:00:00,169.17701951364825,0.0
01/09 21:00:00,170.29728789005424,0.0
01/09 22:00:00,175.41853047739775,0.0
01/09 23:00:00,172.84369935423712,0.0
01/10 00:00:00,174.6191055044602,0.0
01/10 01:00:00,164.41147746496378,0.0
01/10 02:00:00,170.40308454003264,0.0
01/10 03:00:00,168.43773189407466,0.0
01/10 04:00:00,170.04443592475107,0.0
01/10 05:00:00,176.39888264668187,0.0
01/10 06:00:00,163.0438862504586,0.0
01/10 07:00:00,155.76992127143146,9.15
01/10 08:00:00,172.5733635606692,54.6
01/10 09:00:00,172.35113459963438,119.7
01/10 10:00:00,169.71000509629192,151.95
01/10 11:00:00,179.51519232225206,179.25
01/10 12:00:00,175.46954938243266,156.1
01/10 13:00:00,180.70528337665237,118.05
01/10 14:00:00,166.87312294528033,79.15
01/10 15:00:00,162.04314998520857,21.33
01/10 16:00:00,170.6749850176326,0.0
01/10 17:00:00,176.13681665200826,0.0
01/10 18:00:00,169.79831982750767,0.0
01/10 19:00:00,173.5797422067884,0.0
01/10 20:00:00,180.57456854746067,0.0
01/10 21:00:00,167.54458988781514,0.0
01/10 22:00:00,167.1582162218336,0.0
01/10 23:00:00,169.84905683738253,0.0
01/11 00:00:00,166.8624169115994,0.0
01/11 01:00:00,174.7708673720677,0.0
01/11 02:00:00,171.75207550988037,0.0
01/11 03:00:00,175.2656058075135,0.0
01/11 04:00:00,173.31097727818155,0.0
01/11 05:00:00,163.06604102659847,0.0
01/11 06:00:00,175.51337898466969,0.0
01/11 07:00:00,165.08819744742925,11.85
01/11 08:00:00,177.54678390044052,84.15
01/11 09:00:00,182.0765284187899,157.3
01/11 10:00:00,179.25014564629672,237.76
01/11 11:00:00,169.25751050421792,257.51
01/11 12:00:00,170.90435092217652,211.1
01/11 13:00:00,174.60093058849313,157.65
01/11 14:00:00,171.97803274424575,66.85
01/11 15:00:00,171.61006947460152,19.65
01/11 16:00:00,174.31114221493544,0.0
01/11 17:00:00,172.25174172983137,0.0
01/11 18:00:00,171.72739323310364,0.0
01/11 19:00:00,175.88407345710561,0.0
01/11 20:00:00,176.20195400750777,0.0
01/11 21:00:00,175.97252757021326,0.0
01/11 22:00:00,175.76992447520416,0.0
